City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
240,Mar Del Plata,AR,2021-04-18 16:52:22,-38.0023,-57.5575,73.4,73,75,13.8
241,Praia,CV,2021-04-18 16:52:22,14.9215,-23.5087,78.8,57,20,23.02
242,Broome,US,2021-04-18 16:52:22,42.2506,-75.833,53.6,50,40,9.22
243,Gigmoto,PH,2021-04-18 16:52:23,13.7796,124.39,78.84,91,100,35.3
244,Fraga,ES,2021-04-18 16:52:23,41.5229,0.3489,66.0,27,20,9.22
245,Nanortalik,GL,2021-04-18 16:52:24,60.1432,-45.2371,27.36,48,10,14.61
246,Clyde River,CA,2021-04-18 16:52:24,70.4692,-68.5914,6.8,85,90,11.5
247,Batagay-Alyta,RU,2021-04-18 16:52:25,67.8006,130.4114,12.29,96,100,2.98
248,Nago,JP,2021-04-18 16:52:25,26.5881,127.9761,62.6,77,90,9.22
249,Puerto Del Rosario,ES,2021-04-18 16:52:25,28.5004,-13.8627,71.6,64,20,17.27
250,Richards Bay,ZA,2021-04-18 16:52:26,-28.783,32.0377,70.32,69,0,13.51
251,Cayenne,GF,2021-04-18 16:52:26,4.9333,-52.3333,82.4,78,75,12.66
252,Almaznyy,RU,2021-04-18 16:52:27,48.0448,40.045,53.6,66,20,6.71
253,Lashio,MM,2021-04-18 16:52:27,22.9333,97.75,69.15,49,22,0.89
254,Matviyivka,UA,2021-04-18 16:52:28,47.0747,35.1444,50.58,70,86,4.12
255,Iqaluit,CA,2021-04-18 16:48:12,63.7506,-68.5145,19.4,63,40,3.44
256,Kocevje,SI,2021-04-18 16:52:28,45.6433,14.8633,46.99,70,100,3.0
257,Jawhar,SO,2021-04-18 16:52:29,2.7809,45.5005,82.69,67,97,12.06
258,Kalianget,ID,2021-04-18 16:52:30,-7.05,113.9333,79.5,75,80,3.69
259,Mackenzie,CA,2021-04-18 16:52:30,55.2999,-123.1698,39.2,48,1,17.27
260,Narsaq,GL,2021-04-18 16:47:37,60.9167,-46.05,30.2,31,36,5.75
261,Ancud,CL,2021-04-18 16:52:31,-41.8697,-73.8203,55.4,94,90,6.91
262,Kavieng,PG,2021-04-18 16:52:31,-2.5744,150.7967,81.88,77,91,10.11
263,Pevek,RU,2021-04-18 16:52:32,69.7008,170.3133,19.18,80,83,21.5
264,Port Macquarie,AU,2021-04-18 16:52:19,-31.4333,152.9167,54.0,98,33,1.99
265,Spas,UA,2021-04-18 16:52:32,48.8899,24.0629,51.8,54,0,2.24
266,Cherskiy,RU,2021-04-18 16:49:43,68.75,161.3,24.1,88,100,9.08
267,Boguchany,RU,2021-04-18 16:52:33,58.3814,97.4531,27.63,89,99,8.37
268,Thap Than,TH,2021-04-18 16:52:33,15.4606,99.8917,79.0,99,71,2.98
269,Quatre Cocos,MU,2021-04-18 16:52:34,-20.2078,57.7625,77.0,94,75,16.11
270,Kinsale,IE,2021-04-18 16:52:34,51.7075,-8.5306,48.99,93,75,10.36
271,Kothi,IN,2021-04-18 16:52:35,24.75,80.7833,87.67,14,0,7.02
272,Markova,UA,2021-04-18 16:52:35,48.6758,24.4138,51.8,54,0,2.24
273,Yibin,CN,2021-04-18 16:52:35,28.7667,104.6238,60.8,94,100,0.49
274,Custoias,PT,2021-04-18 16:52:36,41.1053,-7.321,71.01,42,100,1.01
275,Half Moon Bay,US,2021-04-18 16:50:53,37.4636,-122.4286,66.99,82,1,3.44
276,Saldanha,ZA,2021-04-18 16:50:20,-33.0117,17.9442,77.0,38,5,4.61
277,Sorong,ID,2021-04-18 16:52:37,-0.8833,131.25,78.08,85,96,6.02
278,Siocon,PH,2021-04-18 16:52:37,7.7061,122.1353,79.02,87,100,8.61
279,Beitbridge,ZW,2021-04-18 16:52:38,-22.2167,30.0,69.13,39,0,10.0
280,Buala,SB,2021-04-18 16:52:38,-8.145,159.5921,79.75,82,79,4.05
281,Novoshakhtinsk,RU,2021-04-18 16:52:38,47.7604,39.9334,53.6,66,20,6.71
282,Sarakhs,IR,2021-04-18 16:52:39,36.5449,61.1577,78.8,18,0,4.61
283,Ambrolauri,GE,2021-04-18 16:52:39,42.5211,43.1622,68.0,52,90,8.05
284,Taywarah,AF,2021-04-18 16:52:40,33.35,64.4167,50.58,17,99,2.21
285,Horadiz,AZ,2021-04-18 16:52:41,39.4488,47.3353,69.8,64,75,4.99
286,Khatanga,RU,2021-04-18 16:52:41,71.9667,102.5,-0.94,95,100,7.94
287,Rio Grande,BR,2021-04-18 16:52:41,-32.035,-52.0986,78.8,57,20,11.5
288,Kandrian,PG,2021-04-18 16:52:42,-6.2167,149.55,78.44,83,96,5.64
289,Puerto Madryn,AR,2021-04-18 16:52:42,-42.7692,-65.0385,75.09,38,43,14.2
290,Naze,JP,2021-04-18 16:52:43,28.3667,129.4833,59.43,63,89,12.86
291,Tamandare,BR,2021-04-18 16:52:43,-8.7597,-35.1047,80.35,79,98,7.0
292,Matagami,CA,2021-04-18 16:52:44,49.7502,-77.6328,42.8,36,1,9.22
293,Port Lincoln,AU,2021-04-18 16:52:44,-34.7333,135.8667,58.42,79,25,7.49
